day,profit,CO2_captured
232,4.082288,0.120786
233,2.136774,0.072472
234,0.000000,0.000000
235,-5.756422,0.069573
236,8.938667,0.000000
237,24.849728,0.657614
238,17.620082,1.715272
239,0.000000,0.000000
240,-2.353145,0.683704
241,0.000000,0.000000
242,-16.396471,0.142045
243,-0.023942,0.799659
244,9.002928,0.799659
245,51.826178,1.336487
246,0.000000,0.000000
247,3.976396,0.120786
248,0.000000,0.000000
249,0.000000,0.000000
250,0.000000,0.000000
251,2.066934,0.072472
252,14.641853,0.727187
253,80.691243,6.539315
254,93.196655,7.996588
255,8.640697,0.799659
256,8.591009,0.799659
257,35.606168,1.573228
258,18.101793,5.360871
259,7.375611,0.262831
260,3.088283,2.398976
261,95.886809,6.397270
262,9.376980,2.398976
263,5.585256,4.797953
264,33.240698,9.595906
265,140.124112,15.193517
266,184.624252,16.723262
267,86.256631,15.263090
268,129.397377,15.051473
269,107.061672,15.335562
270,132.961563,14.393859
271,72.396509,9.569816
272,45.728986,10.421654
273,42.994377,11.053179
274,128.106458,14.535903
275,153.224948,15.193517
276,72.990107,11.968792
277,22.385164,5.554129
278,25.749878,7.803330
279,45.363200,10.658395
280,43.029720,8.796247
281,39.760058,10.395565
282,122.823123,15.193517
283,209.287827,15.993176
284,151.465540,13.594200
285,135.115811,15.193517
286,71.865156,11.195223
287,59.765169,15.193517
288,205.347471,16.650790
289,44.016491,12.936586
290,49.803759,8.796247
291,37.789155,15.993176
292,51.061781,13.130058
293,38.435312,13.258682
294,204.138300,15.529035
295,242.767245,16.457318
296,167.633698,15.993176
297,97.702197,12.724968
298,182.267830,15.193517
299,215.812737,16.062749
300,117.520804,15.193517
301,80.212054,12.794541
302,128.063276,14.324286
303,66.502731,14.463431
304,100.391657,15.923603
305,58.317027,13.199631
306,159.653665,15.993176
307,212.198680,16.457318
308,285.521647,15.993176
309,371.896610,16.650790
310,346.733527,16.135221
311,337.946433,15.993176
312,282.341451,16.766745
313,199.224641,16.019266
314,282.307512,16.530004
315,265.996614,15.430258
316,243.574390,15.219607
317,253.371890,16.530004
318,132.285736,15.456348
319,180.518415,15.993176
320,180.512055,15.993176
321,156.734810,13.130058
322,156.650003,10.859706
323,255.149681,15.993176
324,312.993101,15.967086
325,250.358350,15.219607
326,221.147333,15.851132
327,143.822073,15.335562
328,297.505119,16.328694
329,339.394074,16.457318
330,350.125052,16.530004
331,188.489897,14.656690
332,64.511590,9.595906
333,119.700425,13.594200
334,216.058142,15.167428
335,114.126824,11.221313
336,144.726860,14.131028
337,100.286992,15.456348
338,128.124325,16.792835
339,68.967773,12.652496
340,65.940150,15.335562
341,126.523142,16.766745
342,61.957136,16.019266
343,92.625124,15.967086
344,33.870000,9.552423
345,-7.429471,7.266502
346,11.742399,0.335517
347,-3.357358,1.263800
348,23.015992,0.773569
349,-2.695613,0.825749
350,-2.492987,0.000000
351,12.579937,2.398976
352,91.727325,11.994882
353,71.404147,3.735463
354,-17.464796,0.262831
355,34.029365,4.797953
356,7.468657,7.996588
357,55.660618,5.597612
358,1.718014,1.599318
359,68.178859,8.770157
360,0.000000,0.000000
361,15.117150,4.824043
362,98.168054,11.195223
363,293.628600,15.993176
364,271.549740,16.723262
365,150.614378,16.036659
